yearID,Name,teamID,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
2018,diekmja01,ARI,14.1,,24,71,60,15,18,4,0,2,0,1,8,18,0.3,0.408,0.467,0.875,0.4,28,1,3,0,0,1,1
2018,dixonbr01,CIN,1.1,,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,dominse01,PHI,58,,53,231,204,19,32,7,0,4,1,0,22,74,0.157,0.251,0.25,0.501,0.22,51,3,4,0,1,2,2
2018,doolise01,WSN,45,,43,163,155,8,21,3,0,3,4,2,6,60,0.135,0.178,0.213,0.391,0.196,33,1,2,0,0,1,3
2018,drakeol01,TOT,47.2,,44,209,190,29,52,14,1,4,2,1,17,51,0.274,0.337,0.421,0.758,0.356,80,4,1,1,0,1,1
2018,drakeol01,TOT,35,,33,151,141,20,38,8,1,4,2,1,9,36,0.27,0.318,0.426,0.743,0.337,60,2,1,0,0,0,0
2018,drakeol01,MIL,12.2,,11,58,49,9,14,6,0,0,0,0,8,15,0.286,0.386,0.408,0.794,0.412,20,2,0,1,0,1,1
2018,drakeol01,CLE,4.1,,4,22,20,6,7,2,0,0,0,0,1,4,0.35,0.409,0.45,0.859,0.438,9,0,1,0,0,0,0
2018,drakeol01,LAA,8.2,,8,40,39,5,15,2,0,2,0,1,1,8,0.385,0.4,0.59,0.99,0.448,23,1,0,0,0,0,0
2018,drakeol01,TOR,1.2,,2,9,9,3,4,2,1,0,0,0,0,2,0.444,0.444,0.889,1.333,0.571,8,0,0,0,0,0,0
2018,drakeol01,MIN,20.1,,19,80,73,6,12,2,0,2,2,0,7,22,0.164,0.238,0.274,0.511,0.204,20,1,0,0,0,0,0
2018,duensbr01,CHC,37.2,,48,181,147,33,42,8,0,6,2,0,29,24,0.286,0.4,0.463,0.863,0.3,68,5,1,1,3,2,2
2018,duffety01,MIN,25,,19,107,100,22,26,8,1,6,0,0,4,19,0.26,0.29,0.54,0.83,0.26,54,2,1,0,2,0,2
2018,duffyda01,KCR,155,,28,692,610,86,161,24,3,23,5,2,70,141,0.264,0.341,0.426,0.767,0.305,260,6,4,2,6,1,4
2018,dukeza01,TOT,52,,72,240,210,28,57,9,2,1,0,0,21,51,0.271,0.353,0.348,0.701,0.352,73,4,6,2,1,4,4
2018,dukeza01,MIN,37.1,,45,178,156,19,44,3,2,0,0,0,15,39,0.282,0.362,0.327,0.689,0.373,51,2,5,1,1,4,4
2018,dukeza01,SEA,14.2,,27,62,54,9,13,6,0,1,0,0,6,12,0.241,0.328,0.407,0.735,0.293,22,2,1,1,0,0,0
2018,dullry01,OAK,25.1,,28,100,91,12,22,1,1,3,0,2,7,21,0.242,0.293,0.374,0.667,0.279,34,3,0,1,1,0,0
2018,dunnmi01,COL,17,,25,83,64,17,22,4,1,1,0,1,18,12,0.344,0.482,0.484,0.966,0.404,31,4,0,0,1,0,0
2018,dysonsa01,SFG,70.1,,74,273,246,23,56,16,1,5,14,5,20,56,0.228,0.29,0.362,0.652,0.271,89,13,3,1,3,1,4
2018,edwarca01,CHC,52,,58,222,189,17,36,8,1,2,10,0,32,67,0.19,0.308,0.275,0.583,0.283,52,2,0,1,0,1,1
2018,edwarjo02,CLE,8.2,,9,37,33,4,6,2,0,2,0,0,4,10,0.182,0.27,0.424,0.695,0.19,14,0,0,0,0,0,1
2018,eflinza01,PHI,128,,24,548,499,69,130,34,2,16,10,3,37,123,0.261,0.313,0.433,0.746,0.313,216,5,3,5,4,4,6
2018,eickhje01,PHI,5.1,,3,26,26,4,10,4,0,1,0,0,0,11,0.385,0.385,0.654,1.038,0.643,17,0,0,0,0,0,0
2018,eliasro01,SEA,51,,23,210,190,17,46,12,2,1,6,0,16,34,0.242,0.3,0.342,0.642,0.285,65,4,1,0,3,1,2
2018,eovalna01,TOT,111,,22,455,427,55,105,19,3,14,3,1,20,101,0.246,0.282,0.403,0.685,0.288,172,10,3,1,4,1,5
2018,eovalna01,TBR,57,,10,224,213,27,48,6,2,11,1,1,8,53,0.225,0.254,0.427,0.682,0.245,91,5,1,0,2,1,1
2018,eovalna01,BOS,54,,12,231,214,28,57,13,1,3,2,0,12,48,0.266,0.309,0.379,0.687,0.327,81,5,2,1,2,0,4
2018,erlinro01,SDP,109,,39,439,419,57,112,20,2,12,5,3,12,88,0.267,0.284,0.411,0.695,0.309,172,11,0,3,5,0,7
2018,ervinph01,CIN,0.1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,estrama01,TOR,143.2,,28,627,566,91,155,49,2,29,10,4,50,103,0.274,0.331,0.521,0.852,0.286,295,5,2,1,7,0,1
2018,familje01,TOT,72,,70,302,271,26,60,11,1,3,3,1,28,83,0.221,0.298,0.303,0.601,0.306,82,3,2,0,1,1,2
2018,familje01,NYM,40.2,,40,171,154,13,36,7,1,1,3,1,14,43,0.234,0.304,0.312,0.616,0.315,48,2,2,0,1,1,1
2018,familje01,OAK,31.1,,30,131,117,13,24,4,0,2,0,0,14,40,0.205,0.29,0.291,0.581,0.293,34,1,0,0,0,0,1
2018,fariaja01,TBR,65,,17,281,242,39,60,14,2,9,3,1,33,50,0.248,0.342,0.434,0.776,0.274,105,6,3,0,3,1,2
2018,farmebu01,DET,69.1,,66,308,263,34,67,20,0,6,4,3,41,57,0.255,0.355,0.399,0.754,0.302,105,8,1,1,2,1,4
2018,farquda01,CHW,8,,8,29,28,5,6,2,0,3,0,0,0,9,0.214,0.207,0.607,0.814,0.176,17,1,0,0,1,0,0
2018,farrelu01,CHC,31.1,,20,141,123,22,30,4,1,7,1,0,16,39,0.244,0.333,0.463,0.797,0.295,57,1,1,0,1,2,1
2018,feddeer01,WSN,50.1,,11,217,192,31,55,13,1,8,6,3,22,46,0.286,0.356,0.49,0.846,0.336,94,7,0,1,2,1,0
2018,felizmi01,PIT,47.2,,47,217,188,33,49,12,1,6,1,1,23,55,0.261,0.346,0.431,0.776,0.331,81,1,3,0,3,0,3
2018,ferguca01,LAD,49,,29,202,187,21,43,4,2,8,1,0,12,59,0.23,0.287,0.401,0.688,0.292,75,4,3,0,0,1,3
2018,fernajo04,TOR,10.1,,13,45,41,7,10,2,0,2,0,1,4,6,0.244,0.311,0.439,0.75,0.242,18,0,0,0,0,0,1
2018,festama01,SEA,8.1,,8,40,37,2,13,4,0,0,2,0,2,4,0.351,0.4,0.459,0.859,0.394,17,0,1,0,0,0,0
2018,fieldjo04,TBR,1,,1,4,3,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0
2018,fieldjo03,LAD,41,,45,154,143,10,28,6,0,4,1,0,11,33,0.196,0.253,0.322,0.575,0.226,46,3,0,0,0,1,1
2018,fiersmi01,TOT,172,,31,714,666,71,166,32,3,32,13,4,37,139,0.249,0.296,0.45,0.746,0.27,300,9,8,1,2,1,2
2018,fiersmi01,DET,119,,21,502,469,49,121,22,3,20,7,3,26,87,0.258,0.303,0.446,0.749,0.278,209,5,5,1,1,1,2
2018,fiersmi01,OAK,53,,10,212,197,22,45,10,0,12,6,1,11,52,0.228,0.278,0.462,0.74,0.246,91,4,3,0,1,0,0
2018,fillmhe01,KCR,82.1,,17,344,306,41,78,10,0,11,3,1,32,57,0.255,0.326,0.395,0.721,0.277,121,12,2,0,4,0,1
2018,finnebr01,CIN,20.2,,5,103,85,20,27,5,0,5,6,0,15,14,0.318,0.408,0.553,0.961,0.319,47,2,0,0,3,2,0
2018,fistedo01,TEX,66,,12,289,263,40,73,14,0,11,3,0,19,40,0.278,0.339,0.456,0.795,0.291,120,8,6,0,1,0,6
2018,flaheja01,STL,151,,28,615,542,59,108,17,1,20,4,0,59,182,0.199,0.29,0.345,0.635,0.258,187,14,11,2,1,3,4
2018,flexech01,NYM,6.1,,4,40,33,13,14,5,0,2,0,0,6,3,0.424,0.525,0.758,1.283,0.429,25,1,1,0,0,1,1
2018,floripe01,PHI,2,,2,8,7,2,1,0,0,1,0,0,1,0,0.143,0.25,0.571,0.821,0,4,0,0,0,0,0,0
2018,florody01,TOT,64,,54,271,241,17,57,12,1,3,6,1,23,58,0.237,0.302,0.332,0.634,0.295,80,5,1,3,3,6,3
2018,florody01,CIN,36.1,,25,159,142,12,39,10,1,2,5,1,12,27,0.275,0.325,0.401,0.726,0.319,57,3,0,2,3,3,2
2018,florody01,LAD,27.2,,29,112,99,5,18,2,0,1,1,0,11,31,0.182,0.27,0.232,0.503,0.254,23,2,1,1,0,3,1
2018,flynnbr01,KCR,75.2,,48,336,295,37,87,17,2,5,1,0,35,47,0.295,0.373,0.417,0.79,0.335,123,16,3,1,2,3,3
2018,foltymi01,ATL,183,,31,744,666,65,130,25,5,17,3,1,68,202,0.195,0.275,0.324,0.6,0.252,216,11,6,2,1,3,6
2018,fontwi01,TOT,44,,19,192,175,29,46,6,1,12,1,1,16,36,0.263,0.328,0.514,0.842,0.268,90,2,1,0,0,1,1
2018,fontwi01,TOT,33.2,,13,144,128,16,28,5,1,7,1,0,15,29,0.219,0.306,0.438,0.743,0.228,56,2,1,0,0,0,1
2018,fontwi01,LAD,10.1,,6,48,47,13,18,1,0,5,0,1,1,7,0.383,0.396,0.723,1.119,0.371,34,0,0,0,0,1,0
2018,fontwi01,OAK,6.2,,4,37,33,11,13,2,0,5,0,0,4,9,0.394,0.459,0.909,1.369,0.421,30,0,0,0,0,0,0
2018,fontwi01,TBR,27,,9,107,95,5,15,3,1,2,1,0,11,20,0.158,0.252,0.274,0.526,0.178,26,2,1,0,0,0,1
2018,frareca01,CHW,7,,11,31,26,4,6,0,0,0,0,0,4,9,0.231,0.355,0.231,0.586,0.353,6,0,1,0,0,0,0
2018,freelky01,COL,202.1,,33,844,757,64,182,26,6,17,9,1,70,173,0.24,0.308,0.358,0.666,0.288,271,24,6,5,6,2,8
2018,freemsa01,ATL,50.1,,63,216,179,26,41,7,0,3,4,1,32,58,0.229,0.349,0.318,0.667,0.317,57,8,2,1,2,2,2
2018,friedma01,ATL,33.2,,14,142,116,12,26,3,1,3,3,2,20,44,0.224,0.343,0.345,0.688,0.324,40,4,2,2,2,0,1
2018,fryja01,CHW,51.1,,59,214,191,28,37,5,1,4,2,0,20,70,0.194,0.274,0.293,0.567,0.282,56,1,1,2,0,0,5
2018,frypa01,BAL,37.2,,35,159,140,20,33,4,0,1,1,2,15,36,0.236,0.327,0.286,0.613,0.311,40,6,4,0,0,0,3
2018,fulmeca01,CHW,32.1,,9,164,132,32,37,7,1,8,1,0,24,29,0.28,0.405,0.53,0.935,0.299,70,1,5,1,2,0,1
2018,fulmemi01,DET,132.1,,24,558,504,75,128,31,2,19,1,4,46,110,0.254,0.321,0.437,0.758,0.289,220,14,5,1,2,1,4
2018,gagnodr01,NYM,12,,5,56,47,11,15,0,0,2,0,0,5,8,0.319,0.407,0.447,0.854,0.351,21,2,2,2,0,0,2
2018,gallayo01,TOT,94.1,,21,422,370,68,107,22,6,14,4,2,47,58,0.289,0.371,0.495,0.866,0.311,183,19,2,1,1,2,5
2018,gallayo01,CIN,2.1,,3,19,15,8,8,1,1,1,2,0,4,2,0.533,0.632,0.933,1.565,0.583,14,0,0,0,0,0,0
2018,gallayo01,TEX,92,,18,403,355,60,99,21,5,13,2,2,43,56,0.279,0.359,0.476,0.835,0.3,169,19,2,1,1,2,5
2018,gallegi01,TOT,11.1,,6,45,41,5,11,2,0,2,1,2,3,12,0.268,0.318,0.463,0.782,0.333,19,1,0,1,0,0,0
2018,gallegi01,NYY,10,,4,40,36,5,10,2,0,2,1,2,3,10,0.278,0.333,0.5,0.833,0.333,18,1,0,1,0,0,0
2018,gallegi01,STL,1.1,,2,5,5,0,1,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,0.333,1,0,0,0,0,0,0
2018,gantjo01,STL,114,,26,487,422,54,91,20,2,9,5,1,57,95,0.216,0.309,0.336,0.646,0.255,142,7,2,2,4,3,7
2018,garcigr01,STL,1,,1,3,3,0,1,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.333,1,1,0,0,0,0,0
2018,garcija02,TOT,82,,33,369,318,57,82,21,2,13,10,3,44,73,0.258,0.351,0.459,0.811,0.295,146,7,3,2,2,2,3
2018,garcija02,TOR,74.1,,25,335,291,53,76,21,2,13,7,3,38,69,0.261,0.35,0.481,0.831,0.299,140,6,3,1,2,1,3
2018,garcija02,CHC,7.2,,8,34,27,4,6,0,0,0,3,0,6,4,0.222,0.364,0.222,0.586,0.261,6,1,0,1,0,1,0
2018,garcija04,MIA,66,,29,278,247,37,59,9,1,16,5,2,28,40,0.239,0.314,0.478,0.792,0.223,118,8,0,1,2,3,3
2018,garcilu03,PHI,46,,59,204,181,31,49,10,3,4,4,0,18,51,0.271,0.348,0.425,0.773,0.354,77,5,4,0,1,1,2
2018,garciyi01,LAD,22.1,,25,101,95,18,29,6,1,7,0,0,4,19,0.305,0.347,0.611,0.957,0.319,58,0,2,0,0,1,2
2018,gardeni01,TEX,5,,3,23,21,2,7,2,1,0,0,0,0,4,0.333,0.348,0.524,0.872,0.389,11,0,1,0,1,0,0
2018,garream01,CIN,63,,66,264,234,30,56,15,1,8,1,1,25,71,0.239,0.319,0.415,0.734,0.308,97,7,3,1,1,3,1
2018,garvemi01,MIN,1,,1,4,4,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.25,1,0,0,0,0,0,0
2018,gausmke01,TOT,183.2,,31,776,715,85,189,39,3,26,11,3,50,148,0.264,0.317,0.436,0.753,0.299,312,15,7,0,4,1,3
2018,gausmke01,BAL,124,,21,534,495,62,139,30,2,21,6,2,32,104,0.281,0.33,0.477,0.806,0.317,236,11,5,0,2,0,2
2018,gausmke01,ATL,59.2,,10,242,220,23,50,9,1,5,5,1,18,44,0.227,0.289,0.345,0.635,0.26,76,4,2,0,2,1,1
2018,gavigsa01,TOR,123.2,,26,548,498,77,140,25,3,21,18,5,38,105,0.281,0.335,0.47,0.804,0.316,234,3,4,4,4,1,7
2018,gearrco01,TOT,57.1,,62,248,220,24,56,10,1,7,8,0,21,53,0.255,0.336,0.405,0.741,0.306,89,4,6,1,0,1,1
2018,gearrco01,TOT,27.1,,27,111,100,10,23,4,1,2,4,0,8,22,0.23,0.306,0.35,0.656,0.276,35,2,3,0,0,0,0
2018,gearrco01,SFG,30,,35,137,120,14,33,6,0,5,4,0,13,31,0.275,0.36,0.45,0.81,0.333,54,2,3,1,0,1,1
2018,gearrco01,TEX,21.1,,21,82,74,6,13,2,0,2,3,0,6,20,0.176,0.256,0.284,0.54,0.212,21,2,2,0,0,0,0
2018,gearrco01,OAK,6,,6,29,26,4,10,2,1,0,1,0,2,2,0.385,0.448,0.538,0.987,0.417,14,0,1,0,0,0,0
2018,germado01,NYY,85.2,,21,375,335,55,81,19,4,15,7,0,33,102,0.242,0.317,0.457,0.774,0.3,153,2,5,0,2,0,2
2018,gibsoky01,MIN,196.2,,32,826,733,88,177,30,3,23,3,4,79,179,0.241,0.316,0.385,0.701,0.286,282,23,4,3,7,2,6
2018,gileske01,TOT,50.1,,55,212,203,28,54,11,2,6,4,0,7,53,0.266,0.294,0.429,0.722,0.333,87,3,1,1,0,0,2
2018,gileske01,HOU,30.2,,34,129,126,17,36,9,1,2,1,0,3,31,0.286,0.302,0.421,0.723,0.366,53,2,0,0,0,0,0
2018,gileske01,TOR,19.2,,21,83,77,11,18,2,1,4,3,0,4,22,0.234,0.28,0.442,0.722,0.275,34,1,1,1,0,0,2
2018,gilmase01,BAL,27,,12,113,100,9,23,6,0,4,2,0,11,15,0.23,0.319,0.41,0.729,0.235,41,4,2,0,0,0,0
2018,gimench01,TOT,2,,2,15,14,8,8,0,0,3,0,0,1,2,0.571,0.6,1.214,1.814,0.556,17,0,0,0,0,0,0
2018,gimench01,CHC,1,,1,6,5,3,2,0,0,1,0,0,1,1,0.4,0.5,1,1.5,0.333,5,0,0,0,0,0,0
2018,gimench01,MIN,1,,1,9,9,5,6,0,0,2,0,0,0,1,0.667,0.667,1.333,2,0.667,12,0,0,0,0,0,0
2018,giolilu01,CHW,173.1,,32,775,664,123,166,40,4,27,26,4,90,125,0.25,0.35,0.444,0.794,0.269,295,15,15,1,5,2,5
2018,givenmy01,BAL,76.2,,69,317,280,37,61,12,3,4,6,2,30,79,0.218,0.297,0.325,0.622,0.285,91,4,3,1,3,4,3
2018,glasnty01,TOT,111.2,,45,468,410,55,89,18,1,15,21,6,53,136,0.217,0.312,0.376,0.688,0.285,154,7,4,0,1,3,4
2018,glasnty01,PIT,56,,34,243,208,28,47,11,1,5,8,3,34,72,0.226,0.337,0.361,0.698,0.321,75,5,1,0,0,2,3
2018,glasnty01,TBR,55.2,,11,225,202,27,42,7,0,10,13,3,19,64,0.208,0.284,0.391,0.676,0.248,79,2,3,0,1,1,1
2018,gloveko01,WSN,16.1,,21,71,60,6,13,1,0,1,0,0,10,9,0.217,0.324,0.283,0.607,0.235,17,1,0,0,1,1,0
2018,godleza01,ARI,178.1,,33,791,682,103,177,32,4,16,7,5,81,185,0.26,0.345,0.389,0.733,0.329,265,14,12,8,8,2,7
2018,goedder01,TOT,36.2,,31,155,133,12,26,2,0,4,6,0,20,44,0.195,0.303,0.301,0.604,0.256,40,2,1,0,1,3,0
2018,goedder01,SEA,7.1,,5,29,24,1,4,0,0,0,1,0,5,9,0.167,0.31,0.167,0.477,0.267,4,2,0,0,0,1,0
2018,goedder01,LAD,29.1,,26,126,109,11,22,2,0,4,5,0,15,35,0.202,0.302,0.33,0.632,0.254,36,0,1,0,1,2,0
2018,goharlu01,ATL,19.2,,9,82,72,13,16,4,1,3,0,0,8,18,0.222,0.296,0.431,0.727,0.25,31,0,0,1,1,0,0
2018,gombeau01,STL,75,,29,334,292,40,81,18,3,7,1,2,32,67,0.277,0.355,0.432,0.786,0.336,126,8,4,4,2,4,3
2018,gomezca01,TBR,0.1,,1,5,1,3,0,0,0,0,0,0,4,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0
2018,gomezje01,CHW,25,,26,114,99,15,29,7,0,3,2,1,10,27,0.293,0.354,0.455,0.809,0.361,45,0,1,1,3,1,1
2018,gomezro01,SFG,9.1,,5,49,47,11,20,4,0,0,1,1,1,8,0.426,0.449,0.511,0.96,0.513,24,0,1,0,0,0,1
2018,gonsast01,MIN,24.2,,7,122,99,22,28,4,1,2,0,2,22,16,0.283,0.418,0.404,0.822,0.321,40,2,1,0,0,0,2
2018,gonzama02,SEA,166.2,,29,686,643,76,172,39,2,17,4,5,32,145,0.267,0.307,0.414,0.72,0.32,266,23,6,1,4,0,10
2018,gonzagi01,TOT,171,,32,746,652,84,167,40,1,17,5,6,80,148,0.256,0.335,0.399,0.734,0.302,260,12,2,3,9,2,5
2018,gonzagi01,WSN,145.2,,27,646,563,77,153,38,0,15,4,5,70,126,0.272,0.35,0.419,0.769,0.321,236,11,2,3,8,2,3
2018,gonzagi01,MIL,25.1,,5,100,89,7,14,2,1,2,1,1,10,22,0.157,0.24,0.27,0.51,0.182,24,1,0,0,1,0,2
2018,gonzame01,MIA,22,,8,103,95,14,31,3,1,4,1,0,8,19,0.326,0.379,0.505,0.884,0.375,48,2,0,0,0,1,0
2018,gonzami03,CHW,12.1,,3,66,60,18,24,7,2,4,0,1,6,5,0.4,0.455,0.783,1.238,0.392,47,0,0,0,0,0,1
2018,goodyni01,CLE,11.2,,12,58,52,9,15,5,1,4,0,0,5,12,0.288,0.362,0.654,1.016,0.306,34,0,1,0,0,1,2
2018,gosseda01,OAK,24.1,,5,102,93,14,25,6,0,5,2,0,8,12,0.269,0.333,0.495,0.828,0.263,46,3,1,0,0,0,1
2018,gotttr01,WSN,19,,20,84,70,13,19,4,0,4,3,1,10,15,0.271,0.369,0.5,0.869,0.283,35,3,2,0,2,1,0
2018,gracema02,WSN,59.2,,56,247,229,22,55,7,2,5,2,1,13,48,0.24,0.285,0.354,0.638,0.281,81,4,2,1,2,2,5
2018,graveke01,OAK,34.1,,7,158,144,32,44,5,1,9,1,3,13,27,0.306,0.367,0.542,0.909,0.324,78,3,1,0,0,0,2
2018,gravebr01,MIA,33.1,,21,148,132,22,41,11,0,3,3,0,12,21,0.311,0.385,0.462,0.847,0.352,61,7,4,0,0,2,1
2018,grayjo02,COL,172.1,,31,743,677,102,180,36,4,27,12,4,52,183,0.266,0.322,0.451,0.773,0.326,305,12,6,4,3,1,4
2018,grayso01,NYY,130.1,,30,582,511,73,138,34,0,14,7,1,57,123,0.27,0.349,0.419,0.768,0.327,214,6,8,1,5,0,1
2018,greench03,NYY,75.2,,63,298,279,22,64,13,0,9,8,6,15,94,0.229,0.268,0.373,0.641,0.307,104,2,1,0,3,2,0
2018,greensh02,DET,63.1,,66,279,254,39,68,6,4,12,1,2,19,65,0.268,0.323,0.465,0.787,0.311,118,3,3,0,3,1,4
2018,gregelu01,STL,12.2,,17,57,51,10,14,5,0,2,0,0,6,12,0.275,0.351,0.49,0.841,0.324,25,2,0,0,0,0,1
2018,greinza01,ARI,207.2,,33,839,784,77,181,37,2,28,2,5,43,199,0.231,0.275,0.39,0.665,0.273,306,7,6,3,3,3,4
2018,grimmju01,TOT,17.1,,21,83,64,20,19,4,0,3,3,1,14,11,0.297,0.407,0.5,0.907,0.302,32,2,0,2,3,1,2
2018,grimmju01,KCR,12.2,,16,67,49,19,17,3,0,2,3,1,14,8,0.347,0.477,0.531,1.008,0.366,26,2,0,2,2,1,2
2018,grimmju01,SEA,4.2,,5,16,15,1,2,1,0,1,0,0,0,3,0.133,0.125,0.4,0.525,0.083,6,0,0,0,1,0,0
2018,gsellro01,NYM,80,,68,345,304,44,76,14,1,8,6,0,28,70,0.25,0.319,0.382,0.7,0.294,116,7,5,3,5,6,7
2018,guduare01,HOU,3.1,,3,11,11,1,1,0,0,1,0,0,0,4,0.091,0.091,0.364,0.455,0,4,0,0,0,0,0,1
2018,guerrja01,MIA,35.2,,32,162,144,27,42,11,2,4,0,0,12,30,0.292,0.356,0.479,0.835,0.342,69,3,3,2,1,2,2
2018,guerrju02,MIL,141,,31,611,542,74,143,33,1,19,8,4,55,136,0.264,0.334,0.434,0.767,0.317,235,10,4,5,4,0,5
2018,guerrta01,MIA,58,,60,268,233,40,64,11,1,8,4,1,30,68,0.275,0.363,0.433,0.797,0.354,101,3,3,0,1,1,1
2018,guerrta02,TOR,9.2,,9,44,37,5,9,0,0,1,1,0,4,8,0.243,0.364,0.324,0.688,0.286,12,1,3,0,0,0,0
2018,guilmpr01,TOT,10,,8,52,46,13,18,8,0,6,0,0,4,8,0.391,0.431,0.957,1.388,0.364,44,0,0,1,1,1,0
2018,guilmpr01,STL,2,,2,13,12,5,7,3,0,2,0,0,0,3,0.583,0.538,1.333,1.872,0.625,16,0,0,0,1,0,0
2018,guilmpr01,TOR,8,,6,39,34,8,11,5,0,4,0,0,4,5,0.324,0.395,0.824,1.218,0.28,28,0,0,1,0,1,0
2018,guyerbr01,CLE,1,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,gyorkje01,STL,1,,1,6,5,1,2,1,0,1,0,0,0,0,0.4,0.5,1.2,1.7,0.25,6,0,1,0,0,0,0
2018,haderjo01,MIL,81.1,,55,306,272,23,36,7,1,9,2,1,30,143,0.132,0.22,0.265,0.484,0.221,72,1,1,1,2,0,1
2018,haleda02,TOT,13.2,,4,62,56,7,16,5,0,3,0,0,5,8,0.286,0.355,0.536,0.891,0.289,30,1,1,0,0,0,0
2018,haleda02,NYY,10.2,,3,46,44,3,12,4,0,2,0,0,1,6,0.273,0.304,0.5,0.804,0.278,22,0,1,0,0,0,0
2018,haleda02,MIN,3,,1,16,12,4,4,1,0,1,0,0,4,2,0.333,0.5,0.667,1.167,0.333,8,1,0,0,0,0,0
2018,haleyju01,BOS,7.2,,4,35,31,4,10,2,0,2,0,0,3,0,0.323,0.371,0.581,0.952,0.267,18,0,0,0,1,0,0
2018,hallma02,DET,8,,5,48,42,16,19,4,1,1,0,1,3,5,0.452,0.479,0.667,1.146,0.474,28,0,1,0,2,0,2
2018,hamelco01,TOT,190.2,,32,806,715,93,176,29,5,29,19,5,65,188,0.246,0.324,0.422,0.746,0.293,302,26,19,1,4,0,11
2018,hamelco01,TEX,114.1,,20,502,445,70,115,23,2,23,15,1,42,114,0.258,0.337,0.474,0.811,0.296,211,14,12,0,3,0,9
2018,hamelco01,CHC,76.1,,12,304,270,23,61,6,3,6,4,4,23,74,0.226,0.302,0.337,0.639,0.288,91,12,7,1,1,0,2
2018,hamilia01,CHW,8,,10,33,29,5,6,0,0,2,0,0,2,5,0.207,0.273,0.414,0.687,0.174,12,1,1,0,1,0,1
2018,hammeja01,KCR,127,,39,583,533,91,168,37,5,18,9,5,39,92,0.315,0.362,0.505,0.867,0.35,269,6,3,2,5,4,5
2018,hancoju01,CHC,12.1,,10,49,40,2,5,1,0,1,0,1,9,11,0.125,0.286,0.225,0.511,0.143,9,1,0,0,0,0,0
2018,handbr01,TOT,72,,69,301,262,28,52,16,1,8,0,1,28,106,0.198,0.298,0.359,0.656,0.297,94,6,9,2,0,2,3
2018,handbr01,SDP,44.1,,41,186,163,21,33,11,1,5,0,1,15,65,0.202,0.297,0.374,0.672,0.301,61,4,7,1,0,1,2
2018,handbr01,CLE,27.2,,28,115,99,7,19,5,0,3,0,0,13,41,0.192,0.298,0.333,0.632,0.291,33,2,2,1,0,1,1
2018,hanhoer01,NYM,2.1,,3,13,11,2,4,1,0,0,0,0,1,2,0.364,0.462,0.455,0.916,0.444,5,0,1,0,0,0,0
2018,happia01,CHC,1,,1,4,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0.5,0.75,0.25,2,0,0,0,0,0,0
2018,happja01,TOT,177.2,,31,733,668,81,150,27,1,27,6,3,51,193,0.225,0.288,0.389,0.677,0.273,260,14,9,2,2,0,7
2018,happja01,TOR,114,,20,475,433,61,99,17,0,17,5,1,35,130,0.229,0.292,0.386,0.677,0.286,167,9,4,1,1,0,5
2018,happja01,NYY,63.2,,11,258,235,20,51,10,1,10,1,2,16,63,0.217,0.28,0.396,0.676,0.252,93,5,5,1,1,0,2
2018,hardybl01,DET,86,,30,351,322,37,79,15,3,10,5,2,22,66,0.245,0.294,0.404,0.698,0.276,130,7,2,1,4,1,2
2018,harriwi10,HOU,56.2,,61,230,212,22,48,7,1,3,4,2,14,64,0.226,0.279,0.311,0.591,0.308,66,4,2,1,1,1,2
2018,hartdo01,BAL,19.1,,20,99,86,13,31,5,0,2,3,0,12,13,0.36,0.434,0.488,0.923,0.403,42,1,0,0,1,0,1
2018,harvema01,TOT,155,,32,663,609,87,165,32,3,27,6,3,37,131,0.271,0.317,0.466,0.783,0.303,284,10,6,6,5,2,4
2018,harvema01,NYM,27,,8,123,109,21,33,9,0,6,2,0,9,20,0.303,0.355,0.55,0.906,0.318,60,2,1,2,2,0,2
2018,harvema01,CIN,128,,24,540,500,66,132,23,3,21,4,3,28,111,0.264,0.308,0.448,0.756,0.299,224,8,5,4,3,2,2
2018,hatchch02,OAK,36.1,,34,167,149,23,43,5,0,7,0,1,17,30,0.289,0.365,0.463,0.828,0.321,69,3,1,0,0,1,1
2018,hauscmi01,TOR,8.1,,2,36,29,4,7,2,0,0,1,0,4,5,0.241,0.361,0.31,0.671,0.28,9,2,2,0,1,0,0
2018,heanean01,LAA,180,,30,749,689,91,171,31,3,27,2,1,45,180,0.248,0.3,0.419,0.719,0.296,289,17,8,2,5,0,4
2018,hellije01,WSN,91.1,,19,370,339,41,78,17,2,11,0,0,20,65,0.23,0.288,0.389,0.677,0.254,132,9,8,2,1,1,2
